method,seed,episode,global_step,return,length,epsilon,loss_mean,moving_avg_50,device
double_dqn,2,69,1513,11.0,11,0.82033125,0.12774081020192665,21.28,cuda
double_dqn,2,70,1543,30.0,30,0.81676875,0.03234873764837782,21.68,cuda
double_dqn,2,71,1562,19.0,19,0.8145125,0.022742422493664843,21.34,cuda
double_dqn,2,72,1602,40.0,40,0.8097624999999999,0.01833155917120166,20.94,cuda
double_dqn,2,73,1612,10.0,10,0.808575,0.013346201297827065,20.84,cuda
double_dqn,2,74,1626,14.0,14,0.8069125,0.021169118882556046,20.76,cuda
double_dqn,2,75,1642,16.0,16,0.8050125,0.017870986805064604,20.7,cuda
double_dqn,2,76,1712,70.0,70,0.7967,0.016222088604367205,21.74,cuda
double_dqn,2,77,1767,55.0,55,0.7901687500000001,0.016167371271347458,22.42,cuda
double_dqn,2,78,1831,64.0,64,0.78256875,0.014216042851330712,23.22,cuda
double_dqn,2,79,1856,25.0,25,0.7796,0.016659544501453637,23.44,cuda
double_dqn,2,80,1894,38.0,38,0.7750875,0.013758955027074799,23.86,cuda
double_dqn,2,81,1920,26.0,26,0.772,0.015101381613371464,24.16,cuda
double_dqn,2,82,1953,33.0,33,0.76808125,0.014061201286191741,24.62,cuda
double_dqn,2,83,1969,16.0,16,0.76618125,0.013704649958526716,24.76,cuda
double_dqn,2,84,1999,30.0,30,0.76261875,0.01349058406582723,25.06,cuda
double_dqn,2,85,2045,46.0,46,0.75715625,0.080649318780912,25.5,cuda
double_dqn,2,86,2054,9.0,9,0.7560875,0.04052422661334276,25.42,cuda
double_dqn,2,87,2077,23.0,23,0.75335625,0.03076551550918299,25.38,cuda
double_dqn,2,88,2096,19.0,19,0.7511,0.032660296676974544,25.22,cuda
double_dqn,2,89,2138,42.0,42,0.7461125,0.033008818863891065,25.44,cuda
double_dqn,2,90,2148,10.0,10,0.7449250000000001,0.0347684683278203,24.32,cuda
double_dqn,2,91,2166,18.0,18,0.7427875,0.031200128245270915,24.36,cuda
double_dqn,2,92,2189,23.0,23,0.7400562500000001,0.030026289269975994,24.6,cuda
double_dqn,2,93,2235,46.0,46,0.73459375,0.030475321043606684,24.76,cuda
double_dqn,2,94,2250,15.0,15,0.7328125000000001,0.03137126384923856,24.78,cuda
double_dqn,2,95,2296,46.0,46,0.72735,0.03186879164802477,24.54,cuda
double_dqn,2,96,2323,27.0,27,0.7241437500000001,0.02401032702376445,24.62,cuda
double_dqn,2,97,2343,20.0,20,0.7217687500000001,0.02805249929660931,24.6,cuda
double_dqn,2,98,2365,22.0,22,0.7191562499999999,0.019825244576416233,24.88,cuda
double_dqn,2,99,2373,8.0,8,0.7182062499999999,0.030634534894488752,24.7,cuda
double_dqn,2,100,2403,30.0,30,0.71464375,0.03335165493190288,24.66,cuda
double_dqn,2,101,2433,30.0,30,0.7110812500000001,0.030699128564447165,24.98,cuda
double_dqn,2,102,2447,14.0,14,0.70941875,0.02708648524380156,25.06,cuda
double_dqn,2,103,2463,16.0,16,0.70751875,0.0337125338264741,24.76,cuda
double_dqn,2,104,2476,13.0,13,0.705975,0.02425348278708183,24.68,cuda
double_dqn,2,105,2492,16.0,16,0.704075,0.027647187642287463,24.68,cuda
double_dqn,2,106,2525,33.0,33,0.70015625,0.09530580721118233,25.04,cuda
double_dqn,2,107,2569,44.0,44,0.69493125,0.03919850398828699,25.32,cuda
double_dqn,2,108,2638,69.0,69,0.6867375,0.03797367499277428,26.46,cuda
double_dqn,2,109,2664,26.0,26,0.68365,0.030493842258762855,26.76,cuda
double_dqn,2,110,2720,56.0,56,0.677,0.029633925171635513,27.52,cuda
double_dqn,2,111,2759,39.0,39,0.67236875,0.032044317644949145,27.92,cuda
double_dqn,2,112,2873,114.0,114,0.65883125,0.027476451774291172,29.98,cuda
